epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
73,8384.61,1.66975,1.74854,1.61034,0.6832,0.60618,0.64153,0.38874,1.67304,1.63936,1.71242,0.00676,0.00676,0.00676
74,8499.22,1.65901,1.74348,1.60951,0.69046,0.60337,0.64218,0.38931,1.67207,1.63737,1.71137,0.006715,0.006715,0.006715
75,8613.27,1.66112,1.74075,1.6064,0.68993,0.60501,0.64309,0.38997,1.67132,1.63545,1.71034,0.00667,0.00667,0.00667
76,8725.83,1.66493,1.73204,1.59908,0.69394,0.60399,0.64395,0.39017,1.67081,1.63383,1.70918,0.006625,0.006625,0.006625
77,8839.7,1.65985,1.72931,1.59986,0.69459,0.60603,0.64454,0.39067,1.67001,1.63201,1.70779,0.00658,0.00658,0.00658
78,8952.41,1.65589,1.72136,1.59509,0.68196,0.61227,0.64513,0.39136,1.66952,1.63027,1.70659,0.006535,0.006535,0.006535
79,9066.28,1.65667,1.72313,1.59469,0.69042,0.60975,0.64607,0.39122,1.66854,1.62833,1.70495,0.00649,0.00649,0.00649
80,9180.18,1.6605,1.72559,1.5972,0.69291,0.60859,0.64599,0.39195,1.66804,1.62635,1.7039,0.006445,0.006445,0.006445
81,9292.79,1.65187,1.71215,1.59648,0.69068,0.61,0.64645,0.39271,1.66767,1.62488,1.7029,0.0064,0.0064,0.0064
82,9406.47,1.64936,1.7184,1.59567,0.69257,0.61116,0.64719,0.39355,1.6671,1.62272,1.70197,0.006355,0.006355,0.006355
83,9520.4,1.64396,1.70655,1.58918,0.68839,0.61476,0.6485,0.39458,1.66604,1.62077,1.7007,0.00631,0.00631,0.00631
84,9632.56,1.64621,1.70727,1.59372,0.68348,0.61872,0.64957,0.39522,1.6655,1.61891,1.69978,0.006265,0.006265,0.006265
85,9745.2,1.65134,1.69825,1.58542,0.68491,0.62039,0.65046,0.39564,1.665,1.61724,1.69857,0.00622,0.00622,0.00622
86,9857.78,1.64323,1.69693,1.58591,0.68443,0.62327,0.65094,0.39652,1.66456,1.61537,1.69767,0.006175,0.006175,0.006175
87,9971.71,1.63455,1.68673,1.57641,0.68757,0.62218,0.65145,0.39727,1.66372,1.61358,1.69641,0.00613,0.00613,0.00613
88,10084.2,1.63689,1.68546,1.57875,0.68839,0.62283,0.65244,0.39692,1.66298,1.61222,1.69521,0.006085,0.006085,0.006085
89,10197.8,1.63643,1.67835,1.57925,0.69073,0.62256,0.65326,0.39746,1.66264,1.61049,1.6942,0.00604,0.00604,0.00604
90,10311.6,1.63782,1.68648,1.58405,0.68833,0.62691,0.65362,0.39786,1.66199,1.60901,1.69329,0.005995,0.005995,0.005995
91,10424.8,1.63787,1.68263,1.58199,0.68922,0.62539,0.65435,0.39818,1.6611,1.60742,1.6921,0.00595,0.00595,0.00595
92,10538.5,1.626,1.66654,1.57615,0.68956,0.62424,0.65471,0.39836,1.66034,1.60543,1.69126,0.005905,0.005905,0.005905
93,10652.1,1.63029,1.66113,1.56767,0.69175,0.62706,0.65573,0.39888,1.65986,1.60385,1.69024,0.00586,0.00586,0.00586
94,10764.5,1.62964,1.66845,1.5697,0.69427,0.62609,0.65621,0.3991,1.65897,1.60238,1.68893,0.005815,0.005815,0.005815
95,10878.5,1.63121,1.66349,1.56904,0.69731,0.62519,0.65704,0.39936,1.65834,1.59974,1.68761,0.00577,0.00577,0.00577
96,10990.7,1.63009,1.66084,1.56286,0.69939,0.62595,0.65773,0.4,1.65729,1.59826,1.68588,0.005725,0.005725,0.005725
