epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
120,20001.8,1.57515,1.55596,1.52649,0.73343,0.64741,0.68679,0.41399,1.64654,1.5233,1.67034,0.004645,0.004645,0.004645
121,20103.8,1.57302,1.54304,1.51842,0.73736,0.6476,0.68805,0.41518,1.64652,1.52157,1.66969,0.0046,0.0046,0.0046
122,20205.7,1.57282,1.54306,1.5215,0.73878,0.64495,0.68862,0.41556,1.64618,1.52032,1.66861,0.004555,0.004555,0.004555
123,20385.9,1.57839,1.5413,1.52975,0.73535,0.64943,0.68905,0.41515,1.64602,1.51921,1.66784,0.00451,0.00451,0.00451
124,20574,1.571,1.53304,1.52041,0.73457,0.65072,0.68951,0.41635,1.64526,1.518,1.66671,0.004465,0.004465,0.004465
125,20762.3,1.56872,1.53545,1.51602,0.73764,0.64893,0.69032,0.41682,1.64487,1.51672,1.66585,0.00442,0.00442,0.00442
126,20949.4,1.56144,1.53161,1.51054,0.73807,0.64823,0.69105,0.41732,1.6445,1.51533,1.66497,0.004375,0.004375,0.004375
127,21137.5,1.56666,1.52892,1.51857,0.73683,0.64934,0.69119,0.41711,1.6445,1.51382,1.6643,0.00433,0.00433,0.00433
128,21325.7,1.56211,1.52135,1.51378,0.73841,0.65119,0.69239,0.41758,1.64417,1.51206,1.66345,0.004285,0.004285,0.004285
129,21513,1.56059,1.51397,1.515,0.73832,0.65067,0.69321,0.41873,1.64417,1.51047,1.66304,0.00424,0.00424,0.00424
130,21701.7,1.56059,1.51459,1.51102,0.73749,0.65087,0.69386,0.41911,1.64361,1.50937,1.66217,0.004195,0.004195,0.004195
131,21888.6,1.55667,1.51253,1.51111,0.73794,0.65069,0.69414,0.41961,1.64375,1.50782,1.66177,0.00415,0.00415,0.00415
132,22075.9,1.56451,1.52143,1.51276,0.74175,0.6526,0.69485,0.42068,1.64334,1.5062,1.66071,0.004105,0.004105,0.004105
133,22261.3,1.55945,1.51136,1.5101,0.74435,0.65188,0.69481,0.42106,1.64303,1.5044,1.65998,0.00406,0.00406,0.00406
134,22448.5,1.55318,1.50082,1.5,0.74652,0.65031,0.69532,0.42136,1.6429,1.50254,1.65893,0.004015,0.004015,0.004015
135,22635.2,1.55072,1.50254,1.50217,0.74793,0.64949,0.69585,0.42208,1.6431,1.50123,1.65871,0.00397,0.00397,0.00397
136,22821.8,1.55928,1.50383,1.5022,0.7485,0.64858,0.6961,0.42239,1.64271,1.49933,1.65803,0.003925,0.003925,0.003925
137,23008.6,1.55213,1.49198,1.49659,0.74891,0.64911,0.69685,0.42269,1.64262,1.49792,1.65727,0.00388,0.00388,0.00388
138,23194.2,1.55066,1.48948,1.49882,0.74857,0.64863,0.69676,0.42273,1.64245,1.49602,1.65661,0.003835,0.003835,0.003835
