epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
96,15374.9,1.62193,1.63114,1.57321,0.70236,0.62848,0.66585,0.40867,1.64014,1.5636,1.68831,0.005725,0.005725,0.005725
97,15565.8,1.61674,1.64145,1.5749,0.70452,0.62806,0.66631,0.40848,1.63975,1.56217,1.68747,0.00568,0.00568,0.00568
98,15756.7,1.61327,1.63188,1.5702,0.70421,0.62725,0.66678,0.40858,1.63936,1.56062,1.68674,0.005635,0.005635,0.005635
99,15946.4,1.6118,1.6169,1.56843,0.70495,0.6298,0.66821,0.40885,1.63899,1.55883,1.68579,0.00559,0.00559,0.00559
100,16137.2,1.61371,1.61998,1.57459,0.70869,0.62796,0.6686,0.40922,1.63857,1.55672,1.68491,0.005545,0.005545,0.005545
101,16328,1.6063,1.6162,1.56429,0.70812,0.63033,0.66978,0.4097,1.63794,1.55484,1.68407,0.0055,0.0055,0.0055
102,16518.9,1.61244,1.62125,1.56838,0.70667,0.6317,0.67015,0.41043,1.63736,1.55345,1.68314,0.005455,0.005455,0.005455
103,16708.4,1.60427,1.603,1.56213,0.70589,0.63372,0.67028,0.41047,1.63715,1.55139,1.68234,0.00541,0.00541,0.00541
104,16899.8,1.60652,1.6034,1.56142,0.70973,0.63113,0.67099,0.41107,1.63656,1.55001,1.68121,0.005365,0.005365,0.005365
105,17091,1.6069,1.60321,1.55983,0.71063,0.63228,0.67142,0.41075,1.63648,1.54842,1.6806,0.00532,0.00532,0.00532
106,17282,1.60375,1.60131,1.55666,0.71243,0.6317,0.67206,0.41159,1.63645,1.54706,1.67998,0.005275,0.005275,0.005275
107,17473.1,1.59869,1.60075,1.55536,0.71152,0.63318,0.67275,0.41269,1.63621,1.54567,1.67874,0.00523,0.00523,0.00523
