epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
134,16734.4,1.5715,1.57501,1.4802,0.72308,0.64578,0.68829,0.42152,1.62852,1.51072,1.62941,0.007606,0.007606,0.007606
135,16881.6,1.57018,1.58107,1.48347,0.72285,0.64614,0.68923,0.422,1.62879,1.50947,1.62907,0.007588,0.007588,0.007588
136,17025.1,1.56981,1.57922,1.47775,0.7222,0.64714,0.68936,0.42215,1.62862,1.50801,1.6284,0.00757,0.00757,0.00757
137,17166.5,1.56867,1.57355,1.48013,0.71832,0.64905,0.68981,0.42206,1.6282,1.5067,1.62777,0.007552,0.007552,0.007552
138,17306,1.56542,1.57751,1.47947,0.7185,0.649,0.68993,0.42241,1.62804,1.50534,1.62721,0.007534,0.007534,0.007534
139,17444.8,1.5737,1.56979,1.48017,0.7133,0.65073,0.68916,0.4226,1.62806,1.50406,1.62693,0.007516,0.007516,0.007516
140,17584.9,1.57015,1.57538,1.47422,0.71629,0.65125,0.69075,0.42284,1.62788,1.5032,1.62647,0.007498,0.007498,0.007498
141,17714.6,1.57277,1.58,1.47786,0.71652,0.65174,0.69109,0.42309,1.62782,1.50185,1.6261,0.00748,0.00748,0.00748
142,17835.8,1.56255,1.56102,1.47242,0.71388,0.65217,0.69136,0.42316,1.6275,1.50039,1.62557,0.007462,0.007462,0.007462
143,17985.9,1.56281,1.56711,1.47377,0.71443,0.65282,0.69259,0.42361,1.62706,1.49936,1.62497,0.007444,0.007444,0.007444
144,18131.8,1.56796,1.57236,1.47488,0.71551,0.65435,0.6931,0.42422,1.62674,1.49806,1.62416,0.007426,0.007426,0.007426
145,18274.6,1.56379,1.55197,1.47109,0.71644,0.6541,0.69355,0.42427,1.62649,1.49674,1.62365,0.007408,0.007408,0.007408
146,18415.7,1.568,1.57146,1.47623,0.71629,0.65515,0.69445,0.42399,1.62601,1.49587,1.62296,0.00739,0.00739,0.00739
147,18556.1,1.56239,1.56666,1.46892,0.71578,0.65504,0.69418,0.42406,1.62616,1.49485,1.62272,0.007372,0.007372,0.007372
148,18696.4,1.56187,1.55622,1.46723,0.71669,0.65575,0.69479,0.4246,1.6259,1.49379,1.62216,0.007354,0.007354,0.007354
149,18836.9,1.55809,1.55358,1.46589,0.72008,0.654,0.69555,0.42526,1.62596,1.49188,1.62162,0.007336,0.007336,0.007336
150,18964.5,1.55839,1.55604,1.46948,0.72069,0.6548,0.69654,0.42488,1.62576,1.49098,1.62138,0.007318,0.007318,0.007318
151,19078.3,1.56022,1.56138,1.46797,0.72238,0.65492,0.69644,0.42514,1.62549,1.48976,1.62108,0.0073,0.0073,0.0073
152,19192.2,1.55644,1.55413,1.46624,0.72332,0.65406,0.69692,0.42536,1.62524,1.48857,1.62058,0.007282,0.007282,0.007282
153,19305.4,1.55627,1.54978,1.46835,0.71896,0.65594,0.6969,0.42586,1.62524,1.48788,1.62008,0.007264,0.007264,0.007264
154,19419,1.55231,1.54905,1.46848,0.71891,0.65628,0.69717,0.42614,1.62493,1.48669,1.61943,0.007246,0.007246,0.007246
155,19532.2,1.55784,1.54215,1.46437,0.72064,0.65554,0.69743,0.42622,1.62476,1.48545,1.61877,0.007228,0.007228,0.007228
156,19645.7,1.55598,1.54064,1.46281,0.71991,0.65602,0.69809,0.4267,1.62429,1.48446,1.61796,0.00721,0.00721,0.00721
157,19758.6,1.5537,1.54287,1.45782,0.72614,0.65576,0.69893,0.42701,1.62415,1.48303,1.61741,0.007192,0.007192,0.007192
158,19872.2,1.55041,1.5404,1.45739,0.72302,0.65882,0.69893,0.42736,1.62374,1.48143,1.61639,0.007174,0.007174,0.007174
159,19986,1.55162,1.53968,1.46381,0.72391,0.65993,0.69955,0.4275,1.62352,1.48021,1.61581,0.007156,0.007156,0.007156
160,20099.1,1.54852,1.53741,1.46407,0.72581,0.65929,0.70029,0.42798,1.62332,1.47885,1.61533,0.007138,0.007138,0.007138
161,20213.2,1.55457,1.54161,1.46228,0.72908,0.65773,0.70107,0.42864,1.62283,1.47714,1.61467,0.00712,0.00712,0.00712
