epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
101,14451,1.61515,1.62951,1.54649,0.71033,0.62724,0.6624,0.3996,1.65979,1.58459,1.67925,0.0055,0.0055,0.0055
102,14563.9,1.61854,1.63082,1.54901,0.70721,0.62954,0.66308,0.39986,1.65948,1.58329,1.67825,0.005455,0.005455,0.005455
103,14679.5,1.61018,1.61977,1.54562,0.70394,0.6321,0.66348,0.40074,1.65924,1.58112,1.67764,0.00541,0.00541,0.00541
104,14794.5,1.61165,1.61527,1.54489,0.70495,0.63269,0.66414,0.4015,1.65886,1.57888,1.67664,0.005365,0.005365,0.005365
105,14908.8,1.61251,1.62061,1.54471,0.70678,0.6329,0.6648,0.40253,1.65823,1.57704,1.6754,0.00532,0.00532,0.00532
106,15022.5,1.60799,1.61285,1.53895,0.70743,0.63283,0.66501,0.40302,1.65743,1.57548,1.67419,0.005275,0.005275,0.005275
107,15136.1,1.60755,1.6136,1.53957,0.70571,0.63456,0.6656,0.40403,1.65662,1.57352,1.67291,0.00523,0.00523,0.00523
108,15248.7,1.60152,1.60126,1.53728,0.70793,0.634,0.66636,0.40423,1.65651,1.57219,1.67208,0.005185,0.005185,0.005185
109,15360.7,1.6015,1.59705,1.53424,0.71282,0.62999,0.66661,0.40457,1.65627,1.57073,1.6712,0.00514,0.00514,0.00514
110,15474.4,1.60182,1.60296,1.53196,0.71309,0.63138,0.66749,0.40575,1.6555,1.56912,1.66982,0.005095,0.005095,0.005095
111,15590.1,1.59591,1.59457,1.53139,0.71301,0.63183,0.66791,0.4058,1.65524,1.56774,1.66875,0.00505,0.00505,0.00505
112,15706.9,1.60189,1.59838,1.53149,0.71467,0.63132,0.66864,0.40623,1.65427,1.56661,1.66718,0.005005,0.005005,0.005005
113,15821.9,1.59697,1.58871,1.52866,0.71919,0.6311,0.66949,0.40738,1.65325,1.56526,1.66587,0.00496,0.00496,0.00496
114,15938.2,1.58936,1.57841,1.52344,0.72356,0.63202,0.67123,0.4083,1.65247,1.56348,1.6646,0.004915,0.004915,0.004915
115,16055.1,1.5896,1.58105,1.52586,0.7242,0.63181,0.67176,0.40869,1.65209,1.56176,1.66369,0.00487,0.00487,0.00487
116,16174.4,1.59593,1.58289,1.52523,0.72108,0.6336,0.67231,0.40912,1.65179,1.56012,1.66275,0.004825,0.004825,0.004825
117,16288.9,1.59162,1.57035,1.51582,0.7221,0.63389,0.67334,0.40952,1.65154,1.55831,1.66162,0.00478,0.00478,0.00478
118,16407.5,1.58414,1.56964,1.51831,0.72973,0.62816,0.67363,0.4107,1.65112,1.55679,1.66063,0.004735,0.004735,0.004735
119,16519.6,1.59163,1.5703,1.51998,0.72442,0.63233,0.67431,0.41062,1.65069,1.5553,1.65953,0.00469,0.00469,0.00469
120,16632.3,1.58723,1.5689,1.51433,0.71983,0.63395,0.67484,0.4112,1.65024,1.55405,1.65838,0.004645,0.004645,0.004645
121,16748.8,1.5844,1.55907,1.51409,0.72002,0.63484,0.67577,0.41117,1.64967,1.55238,1.65691,0.0046,0.0046,0.0046
122,16863.3,1.57969,1.5549,1.51206,0.71784,0.63768,0.67656,0.41195,1.64914,1.55061,1.65595,0.004555,0.004555,0.004555
123,16974.5,1.58542,1.55864,1.51928,0.71774,0.63877,0.67709,0.412,1.64883,1.54939,1.65542,0.00451,0.00451,0.00451
124,17090.9,1.58064,1.54938,1.51578,0.72141,0.63761,0.67741,0.4122,1.64847,1.54756,1.65463,0.004465,0.004465,0.004465
125,17203.6,1.57797,1.55206,1.50856,0.72359,0.63668,0.67807,0.41304,1.64781,1.54567,1.65373,0.00442,0.00442,0.00442
126,17314.8,1.57304,1.54532,1.50901,0.72507,0.63812,0.67887,0.41315,1.64711,1.54402,1.65252,0.004375,0.004375,0.004375
127,17425.1,1.57589,1.54246,1.50826,0.72689,0.63932,0.67957,0.41313,1.64669,1.54236,1.65122,0.00433,0.00433,0.00433
128,17542.2,1.568,1.53879,1.50854,0.72892,0.64178,0.6803,0.41429,1.64648,1.5411,1.6507,0.004285,0.004285,0.004285
129,17658.1,1.57237,1.53825,1.5075,0.72902,0.64322,0.68022,0.41382,1.64615,1.53948,1.64976,0.00424,0.00424,0.00424
130,17773,1.5742,1.52948,1.50342,0.72819,0.64428,0.68096,0.41446,1.64563,1.53789,1.64875,0.004195,0.004195,0.004195
