epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
56,8447.92,1.69395,1.79434,1.668,0.67927,0.61078,0.63972,0.38848,1.67382,1.63387,1.74011,0.00835,0.00835,0.00835
57,8554.76,1.69204,1.78839,1.66703,0.68134,0.60895,0.64005,0.38913,1.67284,1.63206,1.73899,0.00832,0.00832,0.00832
58,8661.6,1.68709,1.78494,1.66512,0.68096,0.61024,0.64072,0.39001,1.67226,1.63017,1.73801,0.00829,0.00829,0.00829
59,8768.48,1.68621,1.78578,1.65786,0.68586,0.60947,0.64243,0.39091,1.67167,1.62903,1.73736,0.00826,0.00826,0.00826
60,8875.14,1.68483,1.78207,1.65663,0.6874,0.61006,0.64327,0.39161,1.67056,1.62723,1.7363,0.00823,0.00823,0.00823
61,8980.44,1.68168,1.77405,1.65437,0.68851,0.60826,0.6444,0.39246,1.66982,1.62552,1.73546,0.0082,0.0082,0.0082
62,9085.59,1.68315,1.76853,1.64768,0.6882,0.6099,0.64541,0.39304,1.66938,1.62347,1.73465,0.00817,0.00817,0.00817
63,9190.57,1.67759,1.75898,1.64939,0.68819,0.60856,0.64595,0.39364,1.66851,1.62194,1.73357,0.00814,0.00814,0.00814
64,9295.14,1.67233,1.7549,1.64505,0.68881,0.60879,0.64662,0.39394,1.6682,1.62033,1.73267,0.00811,0.00811,0.00811
65,9400.01,1.67518,1.76042,1.64326,0.6959,0.60819,0.64763,0.39443,1.66775,1.61953,1.73219,0.00808,0.00808,0.00808
66,9540.19,1.67318,1.7594,1.64415,0.7011,0.60658,0.64847,0.39443,1.66676,1.61778,1.73103,0.00805,0.00805,0.00805
67,9738.44,1.67245,1.76045,1.64818,0.69544,0.61092,0.64925,0.39497,1.6656,1.61651,1.72965,0.00802,0.00802,0.00802
68,9974.46,1.67147,1.7453,1.63823,0.69683,0.61204,0.64994,0.39558,1.66486,1.61495,1.72855,0.00799,0.00799,0.00799
69,10213.6,1.65957,1.72752,1.63337,0.69405,0.61363,0.65029,0.39604,1.66398,1.61296,1.72752,0.00796,0.00796,0.00796
70,10450.4,1.66511,1.73502,1.63368,0.69394,0.61572,0.65115,0.39706,1.66322,1.61153,1.72655,0.00793,0.00793,0.00793
71,10686.2,1.66319,1.73487,1.63051,0.69381,0.61767,0.65261,0.39764,1.66279,1.60976,1.72572,0.0079,0.0079,0.0079
72,10912.1,1.66557,1.73261,1.63014,0.6952,0.617,0.65297,0.39843,1.66211,1.60794,1.72464,0.00787,0.00787,0.00787
73,11108.7,1.6685,1.72875,1.62882,0.69408,0.6181,0.65386,0.39849,1.66177,1.60621,1.72402,0.00784,0.00784,0.00784
74,11305.1,1.65621,1.72432,1.62696,0.6925,0.61838,0.65449,0.3982,1.66123,1.60466,1.72318,0.00781,0.00781,0.00781
75,11490.3,1.65566,1.72097,1.62329,0.69081,0.61963,0.65485,0.39805,1.66062,1.60346,1.72242,0.00778,0.00778,0.00778
76,11640.7,1.65675,1.71934,1.61537,0.6938,0.61977,0.65494,0.39824,1.66051,1.60189,1.72187,0.00775,0.00775,0.00775
77,11743.1,1.6607,1.71753,1.6245,0.69345,0.61908,0.65534,0.39955,1.66008,1.60018,1.72097,0.00772,0.00772,0.00772
78,11844.2,1.65882,1.71028,1.62417,0.69438,0.61948,0.65665,0.40071,1.65944,1.59845,1.7202,0.00769,0.00769,0.00769
79,11945.7,1.65516,1.71446,1.61778,0.69785,0.6171,0.65577,0.3995,1.659,1.59692,1.71927,0.00766,0.00766,0.00766
80,12047,1.65726,1.71593,1.61751,0.70054,0.61704,0.65672,0.40007,1.65828,1.59536,1.71832,0.00763,0.00763,0.00763
81,12147.9,1.64859,1.70609,1.61404,0.69582,0.62031,0.65757,0.40093,1.65757,1.59387,1.71749,0.0076,0.0076,0.0076
82,12249,1.6503,1.70174,1.61088,0.69973,0.61881,0.65852,0.40126,1.657,1.59213,1.71641,0.00757,0.00757,0.00757
83,12381.5,1.64551,1.69576,1.60991,0.69657,0.62095,0.659,0.40228,1.65626,1.59088,1.71533,0.00754,0.00754,0.00754
84,12498.3,1.64774,1.69197,1.60651,0.69909,0.62297,0.6596,0.40236,1.65597,1.58945,1.71472,0.00751,0.00751,0.00751
85,12610.2,1.6516,1.69022,1.60723,0.70071,0.62504,0.66082,0.40284,1.65535,1.58792,1.71375,0.00748,0.00748,0.00748
86,12740.5,1.64227,1.68525,1.60169,0.70112,0.62663,0.6618,0.40305,1.65519,1.58652,1.71307,0.00745,0.00745,0.00745
87,12865.4,1.63711,1.67966,1.60022,0.70021,0.62738,0.66216,0.40318,1.65454,1.5847,1.71216,0.00742,0.00742,0.00742
88,13008.5,1.63911,1.68083,1.60194,0.69491,0.63002,0.66249,0.40361,1.65416,1.58317,1.71138,0.00739,0.00739,0.00739
89,13129.9,1.63824,1.68132,1.60244,0.69411,0.63326,0.66436,0.40417,1.65362,1.58152,1.71027,0.00736,0.00736,0.00736
90,13294.6,1.63924,1.68717,1.60327,0.69501,0.63297,0.66432,0.40436,1.65281,1.58043,1.70926,0.00733,0.00733,0.00733
91,13426.8,1.6387,1.67634,1.60507,0.69525,0.6333,0.6653,0.40514,1.6519,1.57872,1.70803,0.0073,0.0073,0.0073
92,13555.4,1.62967,1.66821,1.59824,0.69563,0.63357,0.66628,0.40593,1.65167,1.57693,1.70733,0.00727,0.00727,0.00727
93,13680.8,1.63282,1.66035,1.59329,0.6973,0.63472,0.66692,0.40587,1.65116,1.57476,1.70631,0.00724,0.00724,0.00724
94,13799.5,1.63439,1.6739,1.59536,0.69801,0.63625,0.66696,0.40655,1.6507,1.57322,1.70545,0.00721,0.00721,0.00721
95,13935.1,1.6358,1.66839,1.59326,0.69943,0.63607,0.66758,0.4074,1.65052,1.57181,1.70472,0.00718,0.00718,0.00718
96,14077,1.63099,1.65977,1.58945,0.70376,0.63694,0.66806,0.40786,1.64979,1.57053,1.7036,0.00715,0.00715,0.00715
97,14187.3,1.63165,1.66371,1.59114,0.7053,0.63692,0.66841,0.40795,1.64938,1.56876,1.70271,0.00712,0.00712,0.00712
98,14305.9,1.62922,1.65686,1.58852,0.70568,0.63742,0.66937,0.40897,1.64925,1.56697,1.70211,0.00709,0.00709,0.00709
99,14421.5,1.62835,1.64777,1.5834,0.70285,0.64018,0.67027,0.40942,1.64905,1.56549,1.70154,0.00706,0.00706,0.00706
100,14590.9,1.62561,1.65168,1.58949,0.70217,0.64131,0.67123,0.41002,1.64873,1.56339,1.70062,0.00703,0.00703,0.00703
101,14737.9,1.62637,1.64642,1.58756,0.70433,0.64043,0.67223,0.41092,1.6483,1.56167,1.69996,0.007,0.007,0.007
102,14859.6,1.62993,1.65303,1.5859,0.70372,0.63943,0.67151,0.41142,1.64779,1.56016,1.69915,0.00697,0.00697,0.00697
103,14989,1.62079,1.63742,1.58418,0.70262,0.64076,0.67247,0.41213,1.647,1.55798,1.69806,0.00694,0.00694,0.00694
104,15126.1,1.62139,1.63604,1.58017,0.70382,0.64047,0.67349,0.41306,1.64618,1.55647,1.69686,0.00691,0.00691,0.00691
105,15255,1.62492,1.64001,1.58293,0.70588,0.63964,0.67432,0.41324,1.64565,1.55451,1.69586,0.00688,0.00688,0.00688
