epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
100,17163.4,1.60189,1.60729,1.56727,0.71674,0.63561,0.67724,0.41543,1.63793,1.54479,1.68785,0.005545,0.005545,0.005545
101,17357.4,1.59685,1.60448,1.55528,0.71839,0.63743,0.67766,0.41579,1.63727,1.54257,1.68656,0.0055,0.0055,0.0055
102,17552.7,1.59808,1.60596,1.56045,0.71908,0.63793,0.6785,0.41627,1.63632,1.5403,1.68536,0.005455,0.005455,0.005455
103,17730.6,1.595,1.5916,1.55771,0.71909,0.63877,0.67928,0.4164,1.6355,1.53796,1.6841,0.00541,0.00541,0.00541
104,17911.7,1.59231,1.58948,1.55436,0.71991,0.63861,0.68046,0.41665,1.63507,1.53633,1.68328,0.005365,0.005365,0.005365
105,18018.9,1.5953,1.59001,1.5553,0.72097,0.63892,0.68097,0.4173,1.63417,1.5344,1.68213,0.00532,0.00532,0.00532
106,18126.1,1.58811,1.58331,1.54983,0.71999,0.64096,0.6813,0.41723,1.63313,1.5324,1.68075,0.005275,0.005275,0.005275
107,18231.5,1.58896,1.5896,1.55371,0.72305,0.63933,0.682,0.41776,1.63288,1.53061,1.67977,0.00523,0.00523,0.00523
108,18338.5,1.57928,1.57474,1.55219,0.72282,0.6391,0.68279,0.41845,1.63216,1.52857,1.67883,0.005185,0.005185,0.005185
109,18445.9,1.58605,1.57007,1.54891,0.72511,0.63823,0.68346,0.41862,1.63165,1.52704,1.67784,0.00514,0.00514,0.00514
110,18549.1,1.58697,1.5747,1.54608,0.72773,0.63756,0.68363,0.41908,1.63103,1.52511,1.67678,0.005095,0.005095,0.005095
111,18651.3,1.58151,1.57007,1.54394,0.72648,0.63957,0.68417,0.41946,1.63034,1.5232,1.67557,0.00505,0.00505,0.00505
112,18752.8,1.57903,1.57017,1.54482,0.72668,0.64043,0.68523,0.41961,1.6298,1.52141,1.67459,0.005005,0.005005,0.005005
