epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
91,17293.3,1.62212,1.65109,1.57577,0.71041,0.62621,0.67025,0.40325,1.65974,1.5743,1.69568,0.00595,0.00595,0.00595
92,17511.5,1.61449,1.64406,1.57087,0.7117,0.62699,0.6707,0.40362,1.65922,1.57217,1.69489,0.005905,0.005905,0.005905
93,17721.2,1.61839,1.63098,1.56783,0.71496,0.62518,0.67178,0.40377,1.65919,1.56986,1.69403,0.00586,0.00586,0.00586
94,17932.4,1.62168,1.64233,1.57268,0.7151,0.62495,0.67218,0.40399,1.65862,1.56788,1.69313,0.005815,0.005815,0.005815
95,18143.3,1.62069,1.64359,1.56827,0.71454,0.6255,0.67248,0.4042,1.65794,1.56598,1.69218,0.00577,0.00577,0.00577
96,18356.6,1.61877,1.63305,1.56645,0.71728,0.62359,0.67291,0.40487,1.6577,1.56429,1.69152,0.005725,0.005725,0.005725
97,18570,1.61553,1.6344,1.56584,0.71238,0.62634,0.67296,0.40553,1.65729,1.56303,1.69039,0.00568,0.00568,0.00568
98,18782.1,1.61558,1.63333,1.56335,0.71498,0.62726,0.67435,0.40634,1.65696,1.56123,1.68976,0.005635,0.005635,0.005635
99,18994.6,1.61442,1.62407,1.55888,0.71331,0.6278,0.67492,0.40662,1.65679,1.56005,1.68921,0.00559,0.00559,0.00559
100,19207.2,1.61384,1.62016,1.56485,0.71403,0.6285,0.67538,0.407,1.65687,1.55803,1.68878,0.005545,0.005545,0.005545
101,19420.5,1.60591,1.6171,1.55534,0.71522,0.62765,0.6759,0.40753,1.65634,1.55666,1.6878,0.0055,0.0055,0.0055
102,19632.4,1.61169,1.62163,1.55958,0.71506,0.62791,0.67645,0.40777,1.65571,1.5551,1.68674,0.005455,0.005455,0.005455
103,19841.6,1.60049,1.60428,1.55072,0.71507,0.62936,0.6773,0.40838,1.65522,1.55357,1.68598,0.00541,0.00541,0.00541
104,20050.6,1.60396,1.60286,1.55305,0.71465,0.62993,0.67735,0.40821,1.65471,1.55175,1.68489,0.005365,0.005365,0.005365
105,20264.1,1.60503,1.60208,1.55275,0.71553,0.63071,0.67796,0.40895,1.65393,1.55033,1.68381,0.00532,0.00532,0.00532
106,20476,1.59808,1.59898,1.55078,0.71667,0.63085,0.67807,0.40881,1.65339,1.54869,1.68276,0.005275,0.005275,0.005275
107,20685.9,1.59757,1.59607,1.54658,0.71885,0.63122,0.67867,0.40969,1.65283,1.54702,1.68166,0.00523,0.00523,0.00523
108,20895,1.59072,1.58594,1.54751,0.72106,0.63192,0.67879,0.40994,1.65212,1.54609,1.68053,0.005185,0.005185,0.005185
109,21106.5,1.59153,1.58445,1.54391,0.71679,0.63589,0.68062,0.41079,1.65137,1.54447,1.67951,0.00514,0.00514,0.00514
110,21320.2,1.59628,1.5841,1.54278,0.71858,0.63681,0.68128,0.4116,1.65073,1.54274,1.67834,0.005095,0.005095,0.005095
111,21534.7,1.59215,1.57415,1.54103,0.72134,0.63419,0.68119,0.41227,1.65024,1.54156,1.67711,0.00505,0.00505,0.00505
112,21747.3,1.59453,1.57754,1.54222,0.72057,0.63403,0.682,0.41316,1.64959,1.53934,1.67571,0.005005,0.005005,0.005005
113,21959,1.59044,1.57665,1.54471,0.72105,0.63435,0.68244,0.41379,1.64904,1.53807,1.67472,0.00496,0.00496,0.00496
114,22171.7,1.58166,1.56548,1.53586,0.71618,0.63682,0.68315,0.41469,1.64843,1.53667,1.67382,0.004915,0.004915,0.004915
115,22385.1,1.58079,1.5675,1.53528,0.71987,0.63649,0.68396,0.41602,1.64796,1.53548,1.67286,0.00487,0.00487,0.00487
116,22596.2,1.58635,1.57393,1.53712,0.72141,0.63621,0.68401,0.41627,1.64722,1.53412,1.6718,0.004825,0.004825,0.004825
117,22808.3,1.58299,1.5591,1.52975,0.72241,0.63627,0.68481,0.41681,1.64662,1.53254,1.67063,0.00478,0.00478,0.00478
118,23022.5,1.57982,1.56161,1.53243,0.71956,0.6385,0.68485,0.41727,1.64647,1.53125,1.67007,0.004735,0.004735,0.004735
119,23233.4,1.57823,1.56208,1.52443,0.72117,0.63744,0.68486,0.41647,1.64633,1.53001,1.66929,0.00469,0.00469,0.00469
120,23440.8,1.57923,1.55588,1.52663,0.71727,0.63963,0.68545,0.41701,1.64541,1.52893,1.66833,0.004645,0.004645,0.004645
121,23647.4,1.5717,1.5418,1.52241,0.71336,0.64143,0.68573,0.41735,1.64522,1.52736,1.66748,0.0046,0.0046,0.0046
122,23856.5,1.57289,1.54605,1.52484,0.71204,0.64316,0.68667,0.41912,1.64515,1.52597,1.66716,0.004555,0.004555,0.004555
123,24065.8,1.57861,1.54578,1.52857,0.71091,0.64491,0.68702,0.41924,1.64461,1.52465,1.66646,0.00451,0.00451,0.00451
124,24272.8,1.57302,1.53445,1.52423,0.71248,0.64567,0.68769,0.41946,1.6444,1.52253,1.66565,0.004465,0.004465,0.004465
125,24479.6,1.57396,1.53692,1.52185,0.71188,0.64627,0.68817,0.41936,1.64453,1.52115,1.66503,0.00442,0.00442,0.00442
126,24688.3,1.56855,1.52941,1.52049,0.71495,0.64707,0.68899,0.41987,1.64419,1.51957,1.66405,0.004375,0.004375,0.004375
127,24897,1.5705,1.53491,1.51914,0.71609,0.6465,0.68888,0.42057,1.64409,1.51857,1.66342,0.00433,0.00433,0.00433
128,25104.3,1.56421,1.5252,1.51759,0.71595,0.64613,0.68874,0.42032,1.64422,1.51745,1.66305,0.004285,0.004285,0.004285
129,25313.8,1.56174,1.52155,1.51323,0.72026,0.64499,0.68907,0.42108,1.64379,1.51613,1.66236,0.00424,0.00424,0.00424
130,25522.9,1.56677,1.52127,1.51225,0.7235,0.64217,0.68932,0.42093,1.64349,1.51515,1.66143,0.004195,0.004195,0.004195
